,0,1
0,'s,79
1,vs.,76
2,video,58
3,official,55
4,doctor,51
5,music,46
6,fan,45
7,week,42
8,wore,42
9,questions,41
10,tried,36
11,real,36
12,primitive,36
13,technology,36
14,ft.,35
15,reacts,34
16,makeover,33
17,ladylike,33
18,pet,32
19,bought,31
20,makeup,30
21,day,30
22,knock,30
23,plays,28
24,puppies,28
25,answering,28
26,try,27
27,cardi,26
28,lil,26
29,world,26
30,bts,25
31,dad,24
32,self,24
33,build,23
34,kanye,23
35,west,23
36,charlamagne,23
37,interview,23
38,proposal,23
39,felix,23
