,0,1
0,quoi,100.1183325814293
1,transformer,100.16666666666667
2,《吐槽大会》第二季完整版：,100.34206349206349
3,lapidation,101.0
4,17/02,101.0
5,sleeve,101.0
6,bypass,101.0
7,l'obésité,101.0
8,n'attendait,101.0
9,tourne,101.14064117127094
10,cordula,101.46666666666667
11,icône,101.5
12,appo,101.5
13,firenze,101.5
14,esobe,101.5
15,ursule,101.5
16,doutshe,101.5
17,kapanga,101.5
18,duchesse,101.5
19,fendt,101.5
20,vario,101.5
21,extra-powerboost,101.5
22,december,101.76821318342152
23,contre-attaque,101.83333333333333
24,plat,101.875
25,londres,101.91666666666667
26,nb_série,102.0
27,sepi,102.0
28,dîner,102.0
29,-70,102.0
30,intermarché,102.0
31,beauvais,102.0
32,ténébreuse,102.0
33,verite,102.0
34,liwa,102.0
35,mbata,102.0
36,13/04/2018,102.0
37,internet,102.38147739443585
38,luna,102.3815944664903
39,gola,102.49166666666667
40,douce,103.0
41,veillerait,103.0
42,vrau,103.0
43,j'aimerais,103.0
44,animer,103.0
45,trash,103.0
46,perd,103.31021825396826
47,l'horreur,103.33333333333333
48,gilbert,103.33333333333333
49,rossy,103.33333333333333
50,cage,103.5
51,nb_comment,104.0
52,nb_c'est,104.0
53,l'immortel,104.0
54,05/12/2017,104.0
55,riviere,104.0
56,mijosee,104.0
57,latest,104.42995027991556
58,extrait,104.45043953924161
59,katerine,104.5
60,14x23,104.5
61,esprit,104.88333333333333
62,nb_cdanslair,105.0
63,21.12.2017,105.0
64,mythomanes,105.0
65,imposteurs,105.0
66,inventé,105.0
67,lingi,105.0
68,kutu,105.0
69,ndenge,105.0
70,privee,105.0
71,tentative,105.0
72,sain,105.0
73,cher,105.0
74,épuisé,105.0
75,paradiso,105.0
76,amsterdam,105.0
77,l'homme,105.21666666666665
78,cet,105.28763680423164
79,procés,105.5
80,oli,105.83773324278361
81,التاسعة,105.90641096514678
82,mundele,106.0
83,asaboli,106.0
84,mbizi,106.0
85,jael,106.0
86,swoh,106.0
87,aza,106.0
88,bango,106.0
89,mab,106.0
90,nb_quotidien,106.0
91,ramaphosa,106.0
92,ère,106.0
93,rcea,106.0
94,dangeureuse,106.0
95,1997,106.0
96,frères,106.03597800925927
97,02/05/2018,106.16666666666667
98,vérités,106.25
99,جلال,106.32452943375752
100,liam,106.35972222222222
101,dadiposlim,106.47500000000001
102,stéphane,106.5
103,25-02-2018,106.5
104,maxime,106.57924332097943
105,paye,106.66666666666667
106,buts,106.91666666666666
107,والثلاثون,107.23355764798474
108,koh-lanta,107.45
109,bouleverse,107.5
110,28/02/2018,107.5
111,sophie,107.84166666666667
112,slime,107.98289054413868
113,nb_trailer,108.0
114,sida,108.0
115,amdy,108.0
116,werr,108.0
117,maillet,108.4
118,véronique,108.5
119,pouille,108.5
120,disney,108.50600423131867
121,meilleure,108.7943711419753
122,akhenaton,109.0
123,rdc,109.0
124,fayulu,109.0
125,peuple,109.0
126,pprd,109.0
127,gitans,109.0
128,สายธารหัวใจ,109.09166666666667
129,saitarnhuajai,109.09166666666667
130,lac,109.14037698412699
131,04/05/2018,109.5
132,distance,109.58333333333334
133,chaque,110.0
134,plaque,110.0
135,déposée,110.0
136,conjoint,110.0
137,israël-iran,110.0
138,nanu,110.1
139,lisusu,110.16666666666667
140,000,110.16984126984127
141,خفية,110.45572751440004
142,المواجهة,110.59896746231186
143,rendez-vous,110.98333333333335
144,cœurs,111.0
145,mpiana,111.0
146,manda,111.0
147,pupoli,111.0
148,déshérite,111.0
149,jad,111.0
150,13/11/2017,111.04166666666667
151,مرحلة,111.47339963449167
152,matériels,111.5
153,conjugales,111.5
154,tous,111.54548823833753
155,24/11/2017,111.66666666666667
156,denya,111.68964564300308
157,okhra,111.68964564300308
158,s03,111.68964564300308
159,champs-elysées,112.0
160,shokët,112.0
161,florenci,112.0
162,patur,112.0
163,jetë,112.0
164,vështirë,112.0
165,turbo-couples,112.0
166,rencontrés,112.0
167,25/04/2018,112.0
168,sisters,112.19821428571429
169,automobilistes,112.5
170,débarque,112.83333333333333
171,n'arrive,113.0
172,communiquer,113.0
173,sangster,113.15
174,02/01/2018,113.16666666666666
175,vendredi,113.33333333333334
176,toc,113.52173721340388
177,discours,113.8234126984127
178,belvie,113.83333333333333
179,water,113.95892691381407
180,musicien,114.0
181,l'implosion,114.0
182,maïwenn,114.0
183,flore,114.0
184,lille,114.0
185,pdg,114.0
186,canadienne,114.0
187,bord,114.33333333333333
188,d'un,114.46229231898756
189,presse,114.48472222222222
190,nouveau,114.58356367984354
191,mohamed,114.60615079365081
192,tension,114.63869047619048
193,ocak,114.66666666666667
194,fatou,114.83333333333333
195,soy,114.84938822751322
196,feti,115.0
197,wana,115.0
198,ezalaki,115.0
199,mbua,115.0
200,milou,115.0
201,d'en,115.0
202,nigerian,115.0721615460157
203,nollywood,115.0721615460157
204,muana,115.25
205,conditions,115.5
206,taubira,115.66666666666667
207,جديد,115.88333333333333
208,envoie,115.96666666666665
209,assassination,116.0
210,classroom,116.0
211,dvd,116.0
212,retrouvez,116.0
213,l'intégralité,116.0
214,coffret,116.0
215,blu-ray,116.0
216,mères,116.0
217,toxiques,116.0
218,libérer,116.0
219,emprise,116.0
220,passionnel,116.0
221,pense,116.2845238095238
222,arrive,116.33333333333333
223,maëva,116.5
224,coucke,116.5
225,واحد,116.59089781746032
226,l'actrice,116.66666666666667
227,sidy,117.0
228,fall,117.0
229,défense,117.0
230,2stv,117.0
231,sévérement,117.0
232,grèves,117.0
233,d'âge,117.0
234,l'âge,117.0
235,mourir,117.33333333333334
236,bigflo,117.58352131130604
237,découvrez,117.58518386577414
238,los,117.68333333333332
239,angeles,117.68333333333332
240,1080p,118.0
241,destin,118.0
242,jupiter,118.0
243,gecoco,118.0
244,mulumba,118.0
245,cardinal,118.0
246,monsengo,118.0
247,yango,118.0
248,《欢乐喜剧人4》第6期20180218：宋晓峰油腻耍帅撩丫蛋,118.0
249,卢鑫玉浩动物世界笑翻全场,118.0
250,ep.6【东方卫视官方高清】,118.0
251,mennel,118.15678850342044
